Project,Species,Run,Recovery Year,RETURN_SITE_CODE,Return Site,CU Index,CU Name,Composite Type,Composite Descr,Sex/Maturity,Total Count,Total Examined,Expanded Enh,Enh Contr %
Quinsam R,Coho,Fall,1988,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Total Adults,2000,0,1220.357,61.018
Quinsam R,Chinook,Fall,1988,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Females,1864,1864,1559.89,83.685
Quinsam R,Coho,Fall,1988,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,4053,4053,3300.15,81.425
Quinsam R,Coho,Fall,1988,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H2,Jacks,404,404,204.232,50.552
Quinsam R,Chinook,Fall,1988,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Males,2737,2737,2272.25,83.02
Quinsam R,Coho,Fall,1988,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Total Adults,4007,4007,2807.139,70.056
Quinsam R,Chinook,Fall,1988,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Females,1508,553,1244.82,82.548
Quinsam R,Chinook,Fall,1988,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Males,1645,581,1223.18,74.357
Quinsam R,Coho,Fall,1988,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Tendered Sale,Z1,Jacks,24892,24892,20268.277,81.425
Quinsam R,Coho,Fall,1988,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Tendered Sale,Z1,Total Adults,18733,18733,13123.566,70.056
Quinsam R,Chinook,Fall,1989,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N2,Females,671,161,386.09,57.539
Quinsam R,Coho,Fall,1989,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,2594,564,1918.214,73.948
Quinsam R,Chinook,Fall,1989,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N2,Males,832,156,443.75,53.335
Quinsam R,Coho,Fall,1989,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,11500,11500,11500,100
Quinsam R,Chinook,Fall,1989,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N1,Females,3261,2280,2680.27,82.192
Quinsam R,Chinook,Fall,1989,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N1,Males,3256,1923,2522.1,77.46
Quinsam R,Coho,Fall,1989,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Total Adults,1200,0,1200.001,100
Quinsam R,Chinook,Fall,1989,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Females,1641,1641,1641.01,100.001
Quinsam R,Coho,Fall,1989,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,1076,1076,795.681,73.948
Quinsam R,Chinook,Fall,1989,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Males,3068,3068,2666.51,86.914
Quinsam R,Coho,Fall,1989,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Total Adults,3227,3227,3227,100
Quinsam R,Chinook,Fall,1989,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Females,1233,505,565.12,45.833
Quinsam R,Chinook,Fall,1989,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Males,953,358,631.59,66.274
Quinsam R,Coho,Fall,1989,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Tendered Sale,Z1,Jacks,23606,23606,17456.184,73.948
Quinsam R,Coho,Fall,1989,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Tendered Sale,Z1,Total Adults,14613,1174,14613,100
Quinsam R,Coho,Fall,1990,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,3651,3254,2735.789,74.933
Quinsam R,Chinook,Fall,1990,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N1,Total Adults,2570,627,1508.644,58.702
Quinsam R,Coho,Fall,1990,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,15600,10478,10358.946,66.404
Quinsam R,Chinook,Fall,1990,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N1,Females,3817,1870,2373.89,62.193
Quinsam R,Chinook,Fall,1990,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N1,Males,2863,1304,1367.73,47.773
Quinsam R,Coho,Fall,1990,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Total Adults,1500,0,996.052,66.403
Quinsam R,Chinook,Fall,1990,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Females,1227,1227,616.86,50.274
Quinsam R,Coho,Fall,1990,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,1117,1117,836.996,74.932
Quinsam R,Chinook,Fall,1990,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Males,1620,1620,1055.75,65.17
Quinsam R,Coho,Fall,1990,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Total Adults,3633,3633,2412.439,66.403
Quinsam R,Chinook,Fall,1990,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Females,1747,335,932.57,53.381
Quinsam R,Chinook,Fall,1990,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Males,1699,339,480.94,28.307
Quinsam R,Coho,Fall,1990,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Tendered Sale,Z1,Jacks,7303,7303,5472.327,74.933
Quinsam R,Coho,Fall,1990,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Tendered Sale,Z1,Total Adults,4756,4756,3158.151,66.404
Quinsam R,Chinook,Fall,1991,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N2,Females,322,0,267.401,83.044
Quinsam R,Coho,Fall,1991,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,1194,7,803.821,67.322
Quinsam R,Chinook,Fall,1991,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N2,Males,290,0,253.247,87.327
Quinsam R,Coho,Fall,1991,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,10493,33,7193.897,68.559
Quinsam R,Chinook,Fall,1991,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N1,Females,1968,1328,1191.21,60.529
Quinsam R,Chinook,Fall,1991,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N1,Males,1384,742,736.1,53.186
Quinsam R,Chinook,Fall,1991,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Females,1169,1169,970.8,83.045
Quinsam R,Coho,Fall,1991,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,379,379,255.15,67.322
Quinsam R,Chinook,Fall,1991,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Males,1481,1481,1293.33,87.328
Quinsam R,Coho,Fall,1991,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Total Adults,3518,3518,2411.905,68.559
Quinsam R,Chinook,Fall,1991,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Females,759,469,217.49,28.655
Quinsam R,Chinook,Fall,1991,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Males,623,323,174.69,28.04
Quinsam R,Coho,Fall,1991,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Tendered Sale,Z1,Jacks,9062,9062,6100.684,67.322
Quinsam R,Coho,Fall,1991,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Tendered Sale,Z1,Total Adults,9750,9750,6684.503,68.559
Quinsam R,Coho,Fall,1992,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,88,0,62.828,71.395
Quinsam R,Coho,Fall,1992,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,10400,0,8207.63,78.92
Quinsam R,Chinook,Fall,1992,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N1,Females,838,496,582.04,69.456
Quinsam R,Chinook,Fall,1992,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N1,Males,496,254,430.58,86.81
Quinsam R,Chinook,Fall,1992,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Females,1344,1187,1297.12,96.512
Quinsam R,Coho,Fall,1992,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,344,344,245.6,71.395
Quinsam R,Chinook,Fall,1992,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,B1,Jacks,143,143,114.18,79.846
Quinsam R,Chinook,Fall,1992,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Males,1332,1170,1331.999,100
Quinsam R,Coho,Fall,1992,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Total Adults,3348,3348,2642.226,78.92
Quinsam R,Chinook,Fall,1992,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Females,419,215,317.96,75.885
Quinsam R,Chinook,Fall,1992,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Males,351,144,137.56,39.191
Quinsam R,Coho,Fall,1992,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Tendered Sale,Z1,Jacks,9675,9455,6907.467,71.395
Quinsam R,Coho,Fall,1992,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Tendered Sale,Z1,Total Adults,4634,4523,3657.13,78.92
Quinsam R,Chinook,Fall,1993,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N1,Jacks,26,26,25.99,99.962
Quinsam R,Coho,Fall,1993,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,1640,0,1635.963,99.754
Quinsam R,Chinook,Fall,1993,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N1,Males,130,130,99.54,76.569
Quinsam R,Coho,Fall,1993,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,5198,0,5198,100
Quinsam R,Chinook,Fall,1993,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N1,Females,480,269,259.21,54.002
Quinsam R,Chinook,Fall,1993,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N2,Males,372,106,160.08,43.032
Quinsam R,Coho,Fall,1993,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Total Adults,1000,0,1000,100
Quinsam R,Chinook,Fall,1993,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,B1,Females,500,500,414.71,82.942
Quinsam R,Chinook,Fall,1993,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,B1,Jacks,55,55,55,100
Quinsam R,Coho,Fall,1993,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,417,417,415.974,99.754
Quinsam R,Chinook,Fall,1993,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Males,762,762,583.63,76.592
Quinsam R,Coho,Fall,1993,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Total Adults,3312,3312,3312,100
Quinsam R,Chinook,Fall,1993,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Females,108,77,48.78,45.167
Quinsam R,Chinook,Fall,1993,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Males,111,77,23.69,21.342
Quinsam R,Coho,Fall,1993,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Tendered Sale,Z1,Jacks,6947,6697,6929.901,99.754
Quinsam R,Coho,Fall,1993,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Tendered Sale,Z1,Total Adults,2,2,2,100
Quinsam R,Coho,Fall,1994,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,1882,0,1882.001,100
Quinsam R,Coho,Fall,1994,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,6875,0,5040.576,73.317
Quinsam R,Chinook,Fall,1994,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N1,Females,345,132,345,100
Quinsam R,Chinook,Fall,1994,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N1,Males,283,129,200.23,70.753
Quinsam R,Coho,Fall,1994,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Total Adults,600,0,439.905,73.318
Quinsam R,Chinook,Fall,1994,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Females,805,805,747.11,92.809
Quinsam R,Chinook,Fall,1994,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Jacks,24,24,15.47,64.458
Quinsam R,Coho,Fall,1994,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,3502,3502,3502.001,100
Quinsam R,Chinook,Fall,1994,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Males,1073,1073,859.48,80.101
Quinsam R,Coho,Fall,1994,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Total Adults,3121,3121,2288.238,73.317
Quinsam R,Chinook,Fall,1994,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Females,227,78,132.67,58.445
Quinsam R,Chinook,Fall,1994,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Males,249,78,81.04,32.546
Quinsam R,Chinook,Fall,1995,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N1,Jacks,13,4,13,100
Quinsam R,Coho,Fall,1995,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,4782,2716,2516.735,52.629
Quinsam R,Coho,Fall,1995,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,29444,13132,17548.022,59.598
Quinsam R,Chinook,Fall,1995,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N1,Females,620,236,315.27,50.85
Quinsam R,Coho,Fall,1995,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Jacks,200,0,105.259,52.63
Quinsam R,Chinook,Fall,1995,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N1,Males,435,138,144.15,33.138
Quinsam R,Coho,Fall,1995,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Total Adults,3000,0,1787.938,59.598
Quinsam R,Chinook,Fall,1995,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,B1,Females,561,561,520.87,92.847
Quinsam R,Chinook,Fall,1995,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,B1,Jacks,18,18,18,100
Quinsam R,Coho,Fall,1995,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,3575,3575,1881.499,52.629
Quinsam R,Chinook,Fall,1995,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,B1,Males,539,539,539,100
Quinsam R,Coho,Fall,1995,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,B1,Total Adults,4348,4348,2591.318,59.598
Quinsam R,Chinook,Fall,1995,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Females,167,88,30.43,18.222
Quinsam R,Chinook,Fall,1995,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Males,123,51,43.16,35.089
Quinsam R,Chinook,Fall,1996,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N1,Females,8,8,6.43,80.375
Quinsam R,Chinook,Fall,1996,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N1,Jacks,46,46,28.01,60.891
Quinsam R,Coho,Fall,1996,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,3048,2986,1450.409,47.586
Quinsam R,Chinook,Fall,1996,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N1,Males,271,271,226.66,83.638
Quinsam R,Coho,Fall,1996,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,5913,5671,3161.015,53.459
Quinsam R,Chinook,Fall,1996,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N2,Females,180,60,34.84,19.356
Quinsam R,Chinook,Fall,1996,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N2,Jacks,13,4,13,100
Quinsam R,Coho,Fall,1996,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Jacks,35,35,16.655,47.586
Quinsam R,Chinook,Fall,1996,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N2,Males,285,85,100.06,35.109
Quinsam R,Coho,Fall,1996,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Total Adults,342,342,182.829,53.459
Quinsam R,Coho,Fall,1996,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N3,Total Adults,1500,0,801.881,53.459
Quinsam R,Chinook,Fall,1996,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,B2,Females,100,38,80.44,80.44
Quinsam R,Chinook,Fall,1996,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Females,755,755,607.38,80.448
Quinsam R,Chinook,Fall,1996,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,B1,Jacks,55,55,33.46,60.836
Quinsam R,Coho,Fall,1996,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,341,341,162.267,47.586
Quinsam R,Chinook,Fall,1996,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Males,913,913,763.61,83.637
Quinsam R,Chinook,Fall,1996,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,B2,Males,96,26,80.29,83.635
Quinsam R,Coho,Fall,1996,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,B1,Total Adults,2761,2761,1475.996,53.459
Quinsam R,Chinook,Fall,1996,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Females,183,98,150.23,82.093
Quinsam R,Chinook,Fall,1996,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Males,157,86,44.25,28.185
Quinsam R,Chinook,Fall,1997,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N2,Females,74,0,57.351,77.501
Quinsam R,Chinook,Fall,1997,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N1,Immatures,22,22,14.41,65.5
Quinsam R,Chinook,Fall,1997,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N1,Jacks,27,27,10.49,38.852
Quinsam R,Coho,Fall,1997,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,5050,4895,2819.37,55.829
Quinsam R,Chinook,Fall,1997,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N1,Males,188,62,148.78,79.138
Quinsam R,Coho,Fall,1997,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N2,Total Adults,15942,13842,6457.043,40.503
Quinsam R,Chinook,Fall,1997,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N1,Females,379,150,191.6,50.554
Quinsam R,Chinook,Fall,1997,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N2,Jacks,2,2,2,100
Quinsam R,Chinook,Fall,1997,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N2,Males,291,152,188.23,64.684
Quinsam R,Coho,Fall,1997,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N3,Total Adults,1000,0,405.035,40.504
Quinsam R,Chinook,Fall,1997,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Females,625,625,484.35,77.496
Quinsam R,Chinook,Fall,1997,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Immatures,173,173,113.26,65.468
Quinsam R,Chinook,Fall,1997,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Jacks,82,82,31.88,38.878
Quinsam R,Coho,Fall,1997,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,10787,10787,6022.285,55.829
Quinsam R,Chinook,Fall,1997,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Males,1016,1016,804.06,79.14
Quinsam R,Coho,Fall,1997,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Total Adults,4180,4180,1693.041,40.503
Quinsam R,Chinook,Fall,1997,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Females,138,59,8.03,5.819
Quinsam R,Chinook,Fall,1997,95,Campbell R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,River,N1,Males,131,38,61.7,47.099
Quinsam R,Coho,Fall,1997,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,River,N1,Total Adults,616,616,249.5,40.503
Quinsam R,Chinook,Fall,1998,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N1,Females,105,103,67.94,64.705
Quinsam R,Chinook,Fall,1998,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N1,Jacks,51,44,47.74,93.608
Quinsam R,Coho,Fall,1998,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Jacks,1113,0,834.463,74.974
Quinsam R,Chinook,Fall,1998,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Above Fence,N2,Males,512,488,512,100
Quinsam R,Coho,Fall,1998,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Above Fence,N1,Total Adults,19447,8910,9876.806,50.788
Quinsam R,Chinook,Fall,1998,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N2,Females,738,469,311.54,42.214
Quinsam R,Chinook,Fall,1998,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Below Fence,N1,Males,1052,503,615.76,58.532
Quinsam R,Coho,Fall,1998,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Below Fence,N2,Total Adults,1000,0,507.883,50.788
Quinsam R,Chinook,Fall,1998,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,B2,Females,211,194,136.53,64.706
Quinsam R,Chinook,Fall,1998,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Females,786,783,508.63,64.711
Quinsam R,Chinook,Fall,1998,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Jacks,81,81,75.87,93.667
Quinsam R,Coho,Fall,1998,106,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,Broodstock,H1,Jacks,3587,3587,2689.329,74.974
Quinsam R,Chinook,Fall,1998,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,B2,Males,209,183,209.03,100.014
Quinsam R,Chinook,Fall,1998,106,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,Broodstock,H1,Males,793,790,792.99,99.999
