recY,proj,stock,run,prod_area,stat_area,area,catch,Escape
1990,Horseshoe Bay,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,88.75,170.8
1988,Inch Cr,Nicomen Sl,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,60.46,18.24
1989,Inch Cr,Inch Cr,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,55.72,1280.35
1989,Inch Cr,Inch Cr,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,13.58,934
1989,Inch Cr,Siddle Cr,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,246.24,394.12
1990,Inch Cr,Inch Cr,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,95.96,427.54
1990,Inch Cr,Inch Cr,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,29.82,279.34
1991,Inch Cr,Inch Cr,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,29.22,453.91
1991,Inch Cr,Inch Cr,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,77.88,196.39
1991,Inch Cr,Inch Cr,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,92.45,985.44
1991,Inch Cr,Siddle Cr,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,29.01,682.01
1991,Inch Cr,Stave R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,118.97,484
1992,Inch Cr,Stave R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,25.73,0
1992,Inch Cr,Inch Cr,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,52.01,993.19
1992,Inch Cr,Inch Cr,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,170.15,2598.71
1992,Inch Cr,Stave R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,43.68,67.3
1987,Louis Cr,Louis Cr,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,18.32,12.14
1990,Malaspina Coll,Chase R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,14.49,0
1990,Malaspina Coll,Chase R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,27.24,0
1991,Malaspina Coll,Chase R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,5.58,0
1990,Malaspina Coll,Chase R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,14.96,0
1991,Malaspina Coll,Chase R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,9.16,0
1991,Malaspina Coll,Chase R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,11.24,0
1992,Malaspina Coll,Chase R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,26.45,0
1989,Nanaimo R,Millstone R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,4.47,0
1989,Nanaimo R,Millstone R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,18.05,0
1992,Nanaimo R,Nanaimo R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,8.43,0
1992,Nanaimo R,Nanaimo R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,12.29,0
1992,Nanaimo R,Nanaimo R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,8.76,0
1989,Nitinat R,Nitinat R,Fall,SWVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,9.23,0
1992,Ouillet Cr,Ouillet Cr,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,8.1,0
1990,Powell R,Lang Cr,Summer,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,104.52,3368.72
1991,Powell R,Lang Cr,Summer,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,289.18,3948
1989,Puntledge R,Puntledge R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,9.11,1.27
1989,Puntledge R,Puntledge R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,276.42,1693.31
1989,Puntledge R,Puntledge R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,201.52,1445.04
1991,Puntledge R,Puntledge R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,57.35,371.52
1991,Puntledge R,Puntledge R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,15.47,469.28
1991,Puntledge R,Puntledge R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,23.56,325.59
1991,Puntledge R,Puntledge R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,183.25,2505.4
1991,Puntledge R,Puntledge R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,42.26,1585.66
1991,Puntledge R,Puntledge R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,36.01,236.91
1992,Puntledge R,Puntledge R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,49.2,297.19
1991,Quesnel R,McKinley Cr,Fall,UPFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,2.88,0
1991,Quesnel R,McKinley Cr,Fall,UPFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,10.85,0
1992,Quesnel R,McKinley Cr,Fall,UPFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,7.39,0
1989,Quinsam R,Quinsam R,Fall,JNST,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,222.3,9378.83
1989,Quinsam R,Quinsam R,Fall,JNST,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,27.15,438.3
1989,Quinsam R,Quinsam R,Fall,JNST,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,18.28,419.8
1990,Quinsam R,Quinsam R,Fall,JNST,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,219.01,3981.3
1991,Quinsam R,Quinsam R,Fall,JNST,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,159.5,4421.04
1991,Quinsam R,Quinsam R,Fall,JNST,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,167.24,3993
1992,Quinsam R,Quinsam R,Fall,JNST,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,161.37,4137.5
1991,Roberts Cr,Roberts Cr,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,10.53,2.29
1989,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,206.59,8283.74
1990,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,92.99,4466.62
1990,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,30.2,4977.73
1992,Robertson Cr,Robertson Cr,Fall,SWVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,181.29,11365.7
1992,San Juan R,San Juan R,Fall,SWVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,12.49,0
1992,San Juan R,San Juan R,Fall,SWVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,14.43,0
1992,San Juan R,San Juan R,Fall,SWVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,14.47,0
1991,Sechelt,Maclean Bay,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,10.18,0
1992,Sechelt,Maclean Bay,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,13.01,0
1992,Sechelt,Maclean Bay,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,13.33,0
1992,Sliammon R,Sliammon R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,5.4,0
1992,Sliammon R,Sliammon R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,5.51,0
1992,Sliammon R,Theodosia Cr,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,5.64,0
1992,Sooke R,Demamiel Cr,Fall,SWVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,12.1,0
1992,Sooke R,Demamiel Cr,Fall,SWVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,15.42,0
1988,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,36.9,33.4
1988,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,18.9,110.95
1989,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,14.7,252.57
1990,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,12.33,25.52
1989,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,41.97,406.58
1989,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,40.76,312.85
1989,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,43.49,385.2
1990,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,37.85,242.91
1990,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,32.04,252.44
1990,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,27.94,306.66
1990,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,35.44,478.22
1991,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,5.81,11.22
1991,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,7.8,396.42
1992,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,17.46,180.81
1992,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,13.24,244.21
1992,Spius Cr,Coldwater R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,53.63,2226.93
1988,Tenderfoot Cr,Tenderfoot Cr,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,67.86,399.17
1989,Tenderfoot Cr,Tenderfoot Cr,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,15.34,265.36
1989,Tenderfoot Cr,Tenderfoot Cr,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,29.39,614.45
1989,Tenderfoot Cr,Tenderfoot Cr,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,38.05,774.2
1990,Tenderfoot Cr,Indian R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,23.76,0
1990,Tenderfoot Cr,Squamish R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,43.64,0.34
1990,Tenderfoot Cr,Tenderfoot Cr,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,44.81,1044.68
1991,Tenderfoot Cr,Ashlu Cr,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,29.85,11.68
1991,Tenderfoot Cr,Mamquam R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,9.96,0
1991,Tenderfoot Cr,Squamish R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,15.87,10.04
1992,Tenderfoot Cr,Squamish R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,44.49,3.29
1988,Thompson R N,Lemieux Cr,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,9.05,171.59
1990,Thompson R N,Dunn Cr,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,3.79,29.51
1990,Thompson R N,Dunn Cr,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,15.48,396.38
1991,Thompson R N,Dunn Cr,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,8.43,398.88
1991,Thompson R N,Dunn Cr,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,2.81,343.11
1991,Thompson R N,Lemieux Cr,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,19.41,255.38
1991,Thompson R N,Lemieux Cr,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,5.84,192.86
1991,Thompson R N,Louis Cr,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,2.81,16.52
1992,Thompson R N,Dunn Cr,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,13.5,344.24
1992,Thompson R N,Lemieux Cr,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,5.64,319.28
1992,Thompson R N,Lemieux Cr,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,15.93,373.61
1992,Thompson R N,Louis Cr,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,7.86,29.3
1992,Thompson R N,Louis Cr,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,5.64,28.33
1992,Thompson R N,Louis Cr,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,6.46,45.34
1991,Vancouver Bay,Jitco Cr,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,6.4,0
1991,Wilson Cr/GSMN,Wilson Cr/GSMN,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,11.75,0
1995,Anderson Cr/GSMN,Anderson Cr/Pender Hb,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,29.58,0
1993,Baynes Snd Strms,Baynes Snd Strms,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,6.62,132.52
1995,Baynes Snd Strms,Baynes Snd Strms,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,24.39,130.12
1993,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,61.3,5014.73
1994,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,444.19,10369.8
1994,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,1562.17,16230.32
1995,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,278.51,5028.16
1997,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,1668.64,3742.1
1997,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,333.38,2269.61
1997,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,653.6,3016.38
2001,Big Qualicum R,Big Qualicum R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,2295.59,0
1993,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,15.16,1891.41
1993,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,113.52,8001.74
1993,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,139.36,10789.9
1994,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,289.08,8233.22
1995,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,133.4,0
1994,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,846.34,8236.31
1994,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,846.25,9822.21
1994,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,166.65,2917.21
1995,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,168.74,2082.75
1995,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,197.29,1866.8
1995,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,237.29,2373.7
1995,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,225.76,2267.81
1995,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,8.28,444.26
1995,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,9.33,398.11
1995,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,4.1,159.54
1995,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,6.18,440.58
1995,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,8.04,337.92
1995,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,4.02,312.24
1996,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,592.48,2023.91
1996,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,417.6,4983.18
1996,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,308.37,1250.39
1997,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,187.19,6053.45
1997,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,192.66,11517.34
1997,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,324.13,8113.88
1997,Capilano R,Capilano R,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,489.2,7366.14
1995,Chapman Cr,Chapman Cr,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,38.03,8.02
1997,Chapman Cr,Chapman Cr,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,28.41,1.57
1997,Chapman Cr,Chapman Cr,Fall,GSMN,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,41.06,0
1993,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,127.19,2041.35
1993,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,191.63,2230.53
1994,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,243.16,733.91
1994,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,1527.51,5478.72
1995,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,134.54,1497.76
1995,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,1070.22,5302.58
1996,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,947.01,2590.31
1996,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,1179.09,2653.11
1997,Chehalis R,Chehalis R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,1428.08,3777.39
1992,Chemainus R,Chemainus R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,7.86,0
1993,Chemainus R,Chemainus R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,4.1,1.11
1992,Chemainus R,Chemainus R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,27.58,0
1994,Chemainus R,Chemainus R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,2.03,2.01
1993,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,94.04,14267.51
1994,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,80.8,292.91
1994,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,1019.47,14764.58
1994,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,1530.65,19014.21
1995,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,321.18,11344.48
1996,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,1065.36,14613.94
1996,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,2532.41,14652.23
1997,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,1304.62,19282.76
1997,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,870.52,11535.14
2002,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,334.97,14443.76
2002,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,9.78,498.73
2002,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,498.01,21087.36
2002,Chilliwack R,Chilliwack R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,369.63,11736.54
1993,Cowichan R,Cowichan R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,2,0
1993,Cowichan R,Cowichan R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,2.05,0
1993,Deadman R,Deadman R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,11.24,338.08
1993,Deadman R,Deadman R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,11.14,347.07
1994,Deadman R,Deadman R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,6.15,14.87
1996,Deadman R,Deadman R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,14.27,78.39
1996,Deadman R,Deadman R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,14.26,95.17
1997,Deadman R,Deadman R,Fall,TOMM,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,10.94,144.95
1994,Eagle R,Eagle R,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,55.9,0
1993,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,10.64,213.65
1993,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,10.5,23.41
1994,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,12.14,61.64
1995,Eagle R,Eagle R,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,7.51,45.18
1995,Eagle R,Salmon R/TOMF,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,7.49,71.18
1996,Eagle R,Eagle R,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,27.58,13.01
1996,Eagle R,Eagle R,Fall,TOMF,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,27.58,13.01
1994,French Cr,French Cr,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,38.82,0
1994,Goldstream R,Shawnigan Cr,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,273.61,0
1994,Goldstream R,Shawnigan Cr,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,115.65,4.12
1995,Goldstream R,Shawnigan Cr,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,74.98,0
1995,Goldstream R,Shawnigan Cr,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,33.72,0
1996,Goldstream R,Goldstream+Shawnig,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,24.53,0
1996,Goldstream R,Goldstream+Shawnig,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,36.73,1.43
1996,Goldstream R,Goldstream+Shawnig,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,47.4,0
1997,Goldstream R,Goldstream R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,90.91,0
1997,Goldstream R,Goldstream R,Fall,GSVI,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,90.9,0
1993,Hopedale Sl,Chilliwack R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,2.1,2.1
1994,Hopedale Sl,Chilliwack R,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,6.68,0
1993,Inch Cr,Inch Cr,Fall,LWFR,"1PFMA 20 - Sooke, Bonilla Point Lighthouse-S",20,56.11,2665.4
